LDA_Component_1;LDA_Component_2;type;id_code
5.154.288.518.982.210;-0.5373155060167557;Severe;785777558f05_preprocessed.png
-359.213.322.687.795;-1.860.269.191.448.670;Normal;7877be80901c_preprocessed.png
2.689.276.261.686.480;-0.6315071353300755;Normal;788ddb0b70b7_preprocessed.png
-9.873.542.715.442.650;-30.890.312.475.672.400;Moderate;78937523f7a8_preprocessed.png
26.892.762.616.866.300;-0.6315071353300978;Normal;789434d095d1_preprocessed.png
-987.354.271.544.232;-3.089.031.247.567.380;Moderate;789c60cba801_preprocessed.png
2.689.276.261.686.360;-0.6315071353300237;Normal;789f0ec1eab8_preprocessed.png
26.892.762.616.886.400;-0.6315071353298725;Normal;78a577c3e0bf_preprocessed.png
-9.873.542.715.442.940;-30.890.312.475.671.300;Moderate;78b3f819dcc5_preprocessed.png
2.689.276.261.686.290;-0.6315071353302661;Normal;78bcdffb8785_preprocessed.png
-9.873.542.715.442.000;-308.903.124.756.745;Moderate;78d53c82a23e_preprocessed.png
2.689.276.261.686.440;-0.6315071353300177;Normal;79059d0592c4_preprocessed.png
-987.354.271.544.261;-30.890.312.475.672.800;Moderate;79540be95177_preprocessed.png
-987.354.271.544.244;-3.089.031.247.567.260;Moderate;799214e8b07c_preprocessed.png
-9.873.542.715.442.540;-30.890.312.475.670.500;Moderate;799cb4c816ae_preprocessed.png
-9.873.542.715.442.420;-3.089.031.247.566.980;Moderate;79ade634c633_preprocessed.png
26.892.762.616.862.900;-0.6315071353300691;Normal;79be2ff796bf_preprocessed.png
-9.873.542.715.442.770;-30.890.312.475.673.200;Moderate;79cbae28d8b2_preprocessed.png
-3.592.133.226.877.640;-18.602.691.914.487.200;Moderate;79ce83c07588_preprocessed.png
2.689.276.261.686.280;-0.631507135330057;Normal;79d44db3da2d_preprocessed.png
2.689.276.261.686.100;-0.6315071353300712;Normal;7a06ea127e02_preprocessed.png
-9.873.542.715.442.430;-30.890.312.475.674.000;Moderate;7a0cff4c24b2_preprocessed.png
26.892.762.616.866.900;-0.6315071353300816;Normal;7a12f49e29df_preprocessed.png
0.546696918673045;-29.715.461.928.407.900;Proliferative;7a238a1d3cf3_preprocessed.png
-9.873.542.715.442.360;-3.089.031.247.567.320;Moderate;7a39c91416e2_preprocessed.png
-4.848.415.124.591.040;-2.106.021.602.672.350;Normal;7a3ea1779b13_preprocessed.png
2.689.276.261.686.680;-0.6315071353299805;Normal;7a42443ed106_preprocessed.png
26.892.762.616.861.900;-0.6315071353300723;Normal;7a46cfa69bae_preprocessed.png
-9.873.542.715.442.560;-30.890.312.475.673.400;Moderate;7a6495a39d87_preprocessed.png
26.892.762.616.864.100;-0.6315071353301256;Normal;7a6e384a0846_preprocessed.png
-35.985.199.657.326.700;17.361.260.465.018.100;Mild;7a77c3eb468c_preprocessed.png
2.689.276.261.686.390;-0.631507135329928;Normal;7a9f45fdf29b_preprocessed.png
2.689.276.261.685.990;-0.6315071353297235;Normal;7aabd768abff_preprocessed.png
-987.354.271.544.241;-30.890.312.475.672.800;Moderate;7ad0c4975890_preprocessed.png
26.892.762.616.865.200;-0.6315071353301176;Normal;7adfb8fc0621_preprocessed.png
-0.454621852023563;8.364.876.664.844.140;Normal;7ae69d22075a_preprocessed.png
-9.873.542.715.442.760;-3.089.031.247.567.330;Moderate;7af4d8704032_preprocessed.png
2.689.276.261.686.220;-0.6315071353299901;Normal;7b20210d9120_preprocessed.png
2.689.276.261.686.500;-0.63150713533005;Normal;7b211d8bd249_preprocessed.png
26.892.762.616.867.200;-0.6315071353298862;Normal;7b29e3783919_preprocessed.png
26.892.762.616.864.500;-0.6315071353299413;Normal;7b49041cbf17_preprocessed.png
39.217.823.903.344.600;-0.5844113206732668;Normal;7b691d9ced34_preprocessed.png
0.5466969186730684;-29.715.461.928.408.400;Proliferative;7b87b0015282_preprocessed.png
-9.873.542.715.442.380;-3.089.031.247.567.320;Moderate;7b8c78b41c0d_preprocessed.png
26.892.762.616.864.600;-0.6315071353300046;Normal;7b9d519cbd66_preprocessed.png
2.689.276.261.686.430;-0.6315071353299384;Normal;7ba6b23c4b46_preprocessed.png
-9.873.542.715.442.000;-30.890.312.475.673.800;Moderate;7bc00e58d419_preprocessed.png
-35.985.199.657.333.400;17.361.260.465.018.400;Mild;7bc2e0fa3f72_preprocessed.png
26.892.762.616.862.700;-0.6315071353299915;Normal;7bc4dd99eee5_preprocessed.png
26.892.762.616.863.000;-0.6315071353301129;Normal;7bda86d95c5b_preprocessed.png
-3.598.519.965.732.900;1.736.126.046.501.810;Mild;7be1b9aa78aa_preprocessed.png
392.178.239.033.461;-0.5844113206732864;Severe;7bf981d9c7fe_preprocessed.png
-3.598.519.965.732.940;17.361.260.465.018.400;Mild;7c2e852171c0_preprocessed.png
-9.873.542.715.442.720;-3.089.031.247.567.210;Moderate;7c2f820a6425_preprocessed.png
5.154.288.518.982.810;-0.537315506016412;Severe;7c3747c0b2c3_preprocessed.png
26.892.762.616.864.000;-0.6315071353300494;Normal;7c52fe73e748_preprocessed.png
26.892.762.616.865.200;-0.6315071353297853;Normal;7c629b491d1a_preprocessed.png
-9.873.542.715.442.550;-3.089.031.247.567.350;Moderate;7c6594b50690_preprocessed.png
-9.873.542.715.442.180;-3.089.031.247.567.480;Moderate;7c90ab025331_preprocessed.png
26.892.762.616.862.400;-0.6315071353299921;Normal;7cc4b7aabe04_preprocessed.png
26.892.762.616.869.200;-0.6315071353300543;Normal;7ccb267fd394_preprocessed.png
2.689.276.261.686.270;-0.6315071353300801;Normal;7ccf9d25dc48_preprocessed.png
2.689.276.261.686.340;-0.631507135330117;Normal;7ce671f952be_preprocessed.png
2.689.276.261.686.230;-0.6315071353300337;Normal;7d0a871c45db_preprocessed.png
-9.873.542.715.442.460;-30.890.312.475.672.500;Moderate;7d11dbc1e738_preprocessed.png
0.7778842766247799;8.411.972.479.500.920;Mild;7d1b40fdbd86_preprocessed.png
26.892.762.616.862.800;-0.6315071353301862;Normal;7d1da90d3ca9_preprocessed.png
2.689.276.261.686.360;-0.6315071353300151;Normal;7d261f986bef_preprocessed.png
5.154.288.518.982.460;-0.5373155060165559;Severe;7d37a2939f12_preprocessed.png
26.892.762.616.863.700;-0.6315071353299303;Normal;7d3835e4e63a_preprocessed.png
2.689.276.261.686.860;-0.6315071353301751;Normal;7d48f8cdfb69_preprocessed.png
-9.873.542.715.442.580;-30.890.312.475.673.200;Moderate;7d626a7ffe76_preprocessed.png
0.5466969186730997;-2.971.546.192.840.950;Proliferative;7d8f67cadc29_preprocessed.png
2.689.276.261.686.250;-0.6315071353301045;Normal;7d94a000c2d0_preprocessed.png
2.689.276.261.686.750;-0.6315071353300281;Normal;7da558d92100_preprocessed.png
2.689.276.261.686.500;-0.631507135330164;Normal;7ddcfcea7369_preprocessed.png
26.892.762.616.867.400;-0.6315071353301651;Normal;7dee6bf8b9c1_preprocessed.png
-9.873.542.715.442.930;-3.089.031.247.567.200;Moderate;7e0598cc88a0_preprocessed.png
26.892.762.616.864.500;-0.6315071353299512;Normal;7e160c8b611e_preprocessed.png
26.892.762.616.865.200;-0.6315071353301622;Normal;7e4019ac7f5a_preprocessed.png
2.689.276.261.686.540;-0.6315071353298731;Normal;7e5a76c4e103_preprocessed.png
26.892.762.616.859.900;-0.6315071353300814;Normal;7e6e90a93aa5_preprocessed.png
-9.873.542.715.442.670;-3.089.031.247.567.270;Moderate;7e70344b0c25_preprocessed.png
2.689.276.261.686.340;-0.6315071353300095;Normal;7e77b61e1639_preprocessed.png
26.892.762.616.867.500;-0.63150713533021;Normal;7e9081e95bf6_preprocessed.png
2.689.276.261.686.720;-0.6315071353300017;Normal;7e9458de5707_preprocessed.png
26.892.762.616.861.300;-0.6315071353300787;Normal;7e980424868e_preprocessed.png
-9.873.542.715.442.680;-30.890.312.475.673.500;Moderate;7ea756985353_preprocessed.png
26.892.762.616.866.200;-0.6315071353302153;Normal;7ec0e61a7e29_preprocessed.png
-987.354.271.544.217;-30.890.312.475.671.700;Moderate;7ec1ffe8220b_preprocessed.png
0.5466969186732247;-29.715.461.928.411.400;Proliferative;7ed4128b2a4e_preprocessed.png
0.5466969186734478;-29.715.461.928.409.400;Proliferative;7ee6de71c140_preprocessed.png
-987.354.271.544.269;-30.890.312.475.673.400;Moderate;7eeb191ad06b_preprocessed.png
26.892.762.616.867.800;-0.6315071353297632;Normal;7eee3d1f1268_preprocessed.png
-9.873.542.715.442.600;-3.089.031.247.567.490;Moderate;7ef5ff774a48_preprocessed.png
-9.873.542.715.442.280;-30.890.312.475.673.200;Moderate;7efc91af4ae6_preprocessed.png
0.5466969186731196;-29.715.461.928.408.500;Proliferative;7f0ffeb0a333_preprocessed.png
26.892.762.616.864.300;-0.6315071353302041;Normal;7f1f3269f546_preprocessed.png
26.892.762.616.865.800;-0.6315071353298847;Normal;7f2123bc89a3_preprocessed.png
26.892.762.616.870.400;-0.631507135330108;Normal;7f2cce721e19_preprocessed.png
0.5466969186731025;-2.971.546.192.841.140;Proliferative;7f39c36469b5_preprocessed.png
26.892.762.616.867.500;-0.6315071353300055;Normal;7f43becd3e83_preprocessed.png
26.892.762.616.862.800;-0.6315071353300019;Normal;7f60f2a083d3_preprocessed.png
0.5466969186727728;-2.971.546.192.841.070;Proliferative;7f6690fa390a_preprocessed.png
26.892.762.616.867.700;-0.631507135330139;Normal;7f6ce40f306b_preprocessed.png
-6.736.031.340.587.770;7.136.114.608.725.410;Moderate;7f84284598f5_preprocessed.png
26.892.762.616.860.600;-0.6315071353301276;Normal;7fc3a8bb40de_preprocessed.png
2.689.276.261.686.440;-0.6315071353301034;Normal;7fdb177b8f7d_preprocessed.png
2.689.276.261.686.370;-0.6315071353302986;Normal;7fe7309d0b4f_preprocessed.png
-9.873.542.715.442.690;-30.890.312.475.672.100;Moderate;8000a6b97a84_preprocessed.png
-35.985.199.657.329.200;17.361.260.465.018.300;Mild;8010c931321f_preprocessed.png
-9.873.542.715.442.760;-3.089.031.247.567.420;Moderate;803120c5d287_preprocessed.png
26.892.762.616.862.800;-0.6315071353300413;Normal;807135cbc438_preprocessed.png
3.921.782.390.334.470;-0.5844113206733333;Severe;80964d8e0863_preprocessed.png
1.617.986.590.179.710;-1.801.526.664.085.600;Normal;80a02014b418_preprocessed.png
-9.873.542.715.442.450;-30.890.312.475.673.300;Moderate;80b5697f2a5e_preprocessed.png
-9.873.542.715.442.000;-3.089.031.247.567.310;Moderate;80b5a9519aec_preprocessed.png
-9.873.542.715.442.770;-3.089.031.247.567.390;Moderate;80c67efc8101_preprocessed.png
26.892.762.616.868.600;-0.6315071353300961;Normal;80ca40196225_preprocessed.png
2.689.276.261.686.610;-0.6315071353300266;Normal;80d24897669f_preprocessed.png
5.154.288.518.982.900;-0.5373155060167314;Severe;80dbeb0fdc75_preprocessed.png
2.689.276.261.686.010;-0.6315071353299772;Normal;80e6e425f966_preprocessed.png
-9.873.542.715.442.500;-30.890.312.475.672.800;Moderate;80e7cc0a0649_preprocessed.png
-9.873.542.715.442.320;-30.890.312.475.672.700;Moderate;80ed04a84a16_preprocessed.png
2.689.276.261.686.790;-0.6315071353300121;Normal;80f6b30ece8c_preprocessed.png
2.689.276.261.686.530;-0.6315071353299281;Normal;80feb1f7ca5e_preprocessed.png
-9.873.542.715.442.510;-3.089.031.247.567.450;Moderate;810d3779abd9_preprocessed.png
-9.873.542.715.442.240;-308.903.124.756.711;Moderate;810ed108f5b7_preprocessed.png
5.154.288.518.982.780;-0.5373155060166994;Severe;8114d6a160df_preprocessed.png
5.154.288.518.982.300;-0.5373155060166084;Severe;812d5adafaf2_preprocessed.png
26.892.762.616.863.300;-0.6315071353298731;Normal;81371b0c01ad_preprocessed.png
2.689.276.261.686.250;-0.6315071353299628;Normal;81704925f759_preprocessed.png
2.689.276.261.686.250;-0.6315071353299241;Normal;8185ce1cdcef_preprocessed.png
26.892.762.616.862.300;-0.631507135330017;Normal;81914ceb4e74_preprocessed.png
-9.873.542.715.441.460;-308.903.124.756.739;Moderate;8191ae701985_preprocessed.png
3.921.782.390.334.320;-0.5844113206731489;Severe;81b0a2651c45_preprocessed.png
-987.354.271.544.233;-30.890.312.475.672.000;Moderate;81bc03e2ff2b_preprocessed.png
26.892.762.616.863.600;-0.6315071353303284;Normal;81d79d53ed7b_preprocessed.png
-9.873.542.715.442.490;-30.890.312.475.672.500;Moderate;8201cab8322d_preprocessed.png
0.5466969186733273;-2.971.546.192.840.940;Proliferative;82088c6734e6_preprocessed.png
2.689.276.261.686.340;-0.6315071353300545;Normal;821789e9053f_preprocessed.png
2.689.276.261.686.270;-0.6315071353300499;Normal;8241e43408a8_preprocessed.png
-35.985.199.657.328.400;173.612.604.650.184;Mild;8273fdb4405e_preprocessed.png
-9.873.542.715.442.480;-30.890.312.475.672.900;Moderate;82910bba4753_preprocessed.png
3.921.782.390.334.570;-0.5844113206733197;Normal;82ac8463fadd_preprocessed.png
-3.598.519.965.733.220;17.361.260.465.018.600;Mild;82bb8a01935f_preprocessed.png
-987.354.271.544.246;-30.890.312.475.673.400;Moderate;82d364726a58_preprocessed.png
26.892.762.616.859.800;-0.6315071353299366;Normal;82deb07a6618_preprocessed.png
-35.985.199.657.330.700;17.361.260.465.018.300;Mild;82e5bc01f8a4_preprocessed.png
-9.873.542.715.442.290;-30.890.312.475.673.000;Moderate;82f2784ead76_preprocessed.png
26.892.762.616.863.400;-0.631507135330065;Normal;83038ca49b6d_preprocessed.png
26.892.762.616.869.000;-0.6315071353299397;Normal;830e297965a1_preprocessed.png
26.892.762.616.866.900;-0.6315071353300574;Normal;8329e80c10ac_preprocessed.png
2.689.276.261.686.380;-0.6315071353299992;Normal;8344c783da65_preprocessed.png
-9.873.542.715.442.550;-3.089.031.247.567.270;Moderate;83517eaeccb9_preprocessed.png
2.689.276.261.686.690;-0.6315071353299994;Normal;835b9f6e12ba_preprocessed.png
515.428.851.898.298;-0.5373155060164638;Severe;837acf120946_preprocessed.png
0.546696918673315;-29.715.461.928.408.500;Proliferative;838b3e4d0bb4_preprocessed.png
2.689.276.261.686.500;-0.6315071353299904;Normal;838c87c63422_preprocessed.png
-9.873.542.715.442.660;-30.890.312.475.672.700;Moderate;83a63c4a3e4a_preprocessed.png
-9.873.542.715.442.650;-3.089.031.247.567.270;Moderate;83b61051737f_preprocessed.png
-3.598.519.965.733.260;17.361.260.465.018.200;Mild;83d6e40c869f_preprocessed.png
0.5466969186731387;-2.971.546.192.840.980;Proliferative;83d81ba5959c_preprocessed.png
-987.354.271.544.255;-30.890.312.475.672.500;Moderate;83df53d58f28_preprocessed.png
0.5466969186733819;-2.971.546.192.841.070;Proliferative;83e529e95b0e_preprocessed.png
2.689.276.261.686.690;-0.631507135330099;Normal;83fda7c0500b_preprocessed.png
3.921.782.390.334.390;-0.5844113206732301;Normal;840527bc6628_preprocessed.png
-9.873.542.715.442.200;-30.890.312.475.673.300;Moderate;840a06a9c690_preprocessed.png
0.5466969186730939;-2.971.546.192.840.960;Proliferative;8421107255ae_preprocessed.png
-35.921.332.268.782.200;-18.602.691.914.487.300;Moderate;842d697884f6_preprocessed.png
515.428.851.898.261;-0.5373155060164928;Severe;8433a032b96c_preprocessed.png
-35.921.332.268.779.400;-18.602.691.914.486.500;Normal;8446826853d0_preprocessed.png
0.5466969186729043;-29.715.461.928.408.400;Proliferative;8448af27ba07_preprocessed.png
26.892.762.616.861.600;-0.631507135330163;Normal;847b04287c9c_preprocessed.png
26.892.762.616.862.200;-0.63150713532983;Normal;848e66b9e199_preprocessed.png
-9.873.542.715.442.690;-30.890.312.475.673.100;Moderate;849a91e9ab28_preprocessed.png
2.689.276.261.686.390;-0.6315071353299646;Normal;84a72e15b23c_preprocessed.png
26.892.762.616.859.500;-0.6315071353299507;Normal;84b472c49cfa_preprocessed.png
26.892.762.616.865.500;-0.6315071353300306;Normal;84b4da14bc23_preprocessed.png
2.689.276.261.686.640;-0.6315071353300027;Normal;84b79243e430_preprocessed.png
26.892.762.616.866.300;-0.631507135329977;Normal;84b88e8d3bca_preprocessed.png
26.892.762.616.861.000;-0.6315071353300259;Normal;84c663f39632_preprocessed.png
-987.354.271.544.242;-30.890.312.475.673.100;Moderate;84e8c62165b5_preprocessed.png
0.546696918672668;-29.715.461.928.409.000;Proliferative;851e40a21f81_preprocessed.png
26.892.762.616.865.400;-0.631507135330045;Normal;8543a801dce0_preprocessed.png
2.689.276.261.686.250;-0.6315071353300339;Normal;855f0a5442b6_preprocessed.png
2.689.276.261.686.520;-0.6315071353299488;Normal;8564b7aa3c1a_preprocessed.png
3.921.782.390.334.390;-0.5844113206732301;Severe;857002ed4e49_preprocessed.png
-987.354.271.544.234;-30.890.312.475.672.200;Moderate;857230f64a2e_preprocessed.png
-35.985.199.657.326.800;17.361.260.465.018.500;Mild;8596a24a14bd_preprocessed.png
-35.985.199.657.333.100;1.736.126.046.501.810;Mild;85cbb84ac8e0_preprocessed.png
26.892.762.616.865.000;-0.6315071353301034;Normal;85cc6d636898_preprocessed.png
26.892.762.616.868;-0.6315071353301462;Normal;85f99e7e4052_preprocessed.png
-987.354.271.544.206;-30.890.312.475.672.900;Moderate;85fce24084da_preprocessed.png
2.689.276.261.685.940;-0.6315071353298114;Normal;86410aa13b3e_preprocessed.png
-9.873.542.715.442.240;-30.890.312.475.670.900;Moderate;8650d32f4a9e_preprocessed.png
2.689.276.261.686.670;-0.6315071353300851;Normal;8660e1864665_preprocessed.png
268.927.626.168.618;-0.6315071353299777;Normal;86722fcd802c_preprocessed.png
26.892.762.616.859.700;-0.6315071353300745;Normal;8676427e4625_preprocessed.png
2.689.276.261.689.500;-0.631507135330927;Normal;8688f3d0fcaf_preprocessed.png
0.5466969186739912;-29.715.461.928.409.600;Proliferative;8693ab1fd2be_preprocessed.png
26.892.762.616.866.100;-0.6315071353302799;Normal;869bbd3170cc_preprocessed.png
26.892.762.616.865.100;-0.6315071353301038;Normal;86b3a7929bec_preprocessed.png
-9.873.542.715.442.430;-30.890.312.475.674.000;Moderate;86baef833ae0_preprocessed.png
-9.873.542.715.442.680;-3.089.031.247.567.370;Moderate;86d58f850a0c_preprocessed.png
-9.873.542.715.442.810;-30.890.312.475.673.500;Moderate;86d6808f0609_preprocessed.png
26.892.762.616.859.600;-0.6315071353299947;Normal;86e7f98f73f1_preprocessed.png
2.689.276.261.686.660;-0.6315071353301851;Normal;86fbac86ed3e_preprocessed.png
2.689.276.261.686.420;-0.6315071353299471;Normal;870f433e8f37_preprocessed.png
2.689.276.261.686.480;-0.6315071353302385;Normal;870fbe6eaa68_preprocessed.png
2.689.276.261.687.010;-0.6315071353300798;Normal;8714d17bb6da_preprocessed.png
-9.873.542.715.442.520;-3.089.031.247.567.270;Moderate;87295c5fa1cc_preprocessed.png
2.689.276.261.686.560;-0.6315071353301245;Normal;873dcc0b468f_preprocessed.png
-9.873.542.715.442.750;-3.089.031.247.567.230;Moderate;873fe0404d6e_preprocessed.png
-9.873.542.715.441.940;-3.089.031.247.567.600;Moderate;874f8c1929f6_preprocessed.png
-9.873.542.715.443.010;-3.089.031.247.567.500;Moderate;875a2fc5fe23_preprocessed.png
26.892.762.616.862.700;-0.6315071353301682;Normal;875d2ffcbf47_preprocessed.png
0.5466969186726627;-2.971.546.192.840.890;Proliferative;876deb29f000_preprocessed.png
-9.873.542.715.442.490;-30.890.312.475.673.200;Moderate;876e1dd12d38_preprocessed.png
26.892.762.616.867;-0.6315071353300363;Normal;87774aafe068_preprocessed.png
5.154.288.518.982.580;-0.5373155060165806;Severe;8785b71238d8_preprocessed.png
2.689.276.261.686.530;-0.6315071353299281;Normal;878a3a097436_preprocessed.png
26.892.762.616.866.900;-0.6315071353300676;Normal;878e356c8fc9_preprocessed.png
-9.873.542.715.442.810;-3.089.031.247.567.350;Moderate;879744b9dc65_preprocessed.png
-9.873.542.715.442.800;-30.890.312.475.672.400;Moderate;87a9f4d20f07_preprocessed.png
268.927.626.168.654;-0.6315071353301693;Normal;87b1938994b5_preprocessed.png
0.5466969186732411;-2.971.546.192.841.080;Proliferative;87b671c6d4c5_preprocessed.png
-9.873.542.715.443.270;-3.089.031.247.567.060;Moderate;87d46b1cc4e9_preprocessed.png
-9.873.542.715.442.860;-30.890.312.475.673.000;Moderate;880edb2cdb69_preprocessed.png
-9.873.542.715.442.600;-3.089.031.247.567.300;Moderate;881ec6186e68_preprocessed.png
26.892.762.616.862;-0.6315071353300925;Normal;882a71de424e_preprocessed.png
0.5466969186734222;-2.971.546.192.840.950;Proliferative;883c6a184f16_preprocessed.png
26.892.762.616.865.900;-0.6315071353301969;Normal;883ddb650967_preprocessed.png
-9.873.542.715.442.560;-30.890.312.475.671.100;Moderate;8846b09384a4_preprocessed.png
-9.873.542.715.442.280;-3.089.031.247.567.240;Moderate;885fa5fc5da8_preprocessed.png
-9.873.542.715.442.490;-30.890.312.475.674.900;Moderate;8860c7b11530_preprocessed.png
2.689.276.261.686.450;-0.6315071353298563;Normal;8871e6a26596_preprocessed.png
5.154.288.518.982.700;-0.5373155060164683;Severe;887c26fc0e1f_preprocessed.png
26.892.762.616.864.800;-0.6315071353302809;Normal;88e4399d207c_preprocessed.png
